03.020010.0050,1-1/2 PIPE COPPER OXYGEN SERVICE K,LF,0,1,,75,1,HR,0,0,1,HR,0
03.020010.0060,2 PIPE COPPER OXYGEN SERVICE K,LF,0,1,,75,1,HR,0,0,1,HR,0
03.020010.0070,2-1/2 PIPE COPPER OXYGEN SERVICE K,LF,0,1,,75,1,HR,0,0,1,HR,0
03.020010.0080,3 PIPE COPPER OXYGEN SERVICE K,LF,0,1,,75,1,HR,0,0,1,HR,0
03.020010.0090,3-1/2 PIPE COPPER OXYGEN SERVICE K,LF,0,1,,75,1,HR,0,0,1,HR,0
03.020010.0110,4 PIPE COPPER OXYGEN SERVICE K,LF,0,1,,75,1,HR,0,0,1,HR,0
03.030010.0010,1-1/4 PIPE COPPER DWV HARD,LF,0,1,,75,1,HR,0,0,1,HR,0
03.030010.0020,1-1/2 PIPE COPPER DWV HARD,LF,0,1,,75,1,HR,0,0,1,HR,0
03.030010.0030,2 PIPE COPPER DWV HARD,LF,0,1,,75,1,HR,0,0,1,HR,0
03.030010.0040,3 PIPE COPPER DWV HARD,LF,0,1,,75,1,HR,0,0,1,HR,0
03.030010.0050,4 PIPE COPPER DWV HARD,LF,0,1,,75,1,HR,0,0,1,HR,0
03.030010.0060,6 PIPE COPPER DWV HARD,LF,0,1,,75,1,HR,0,0,1,HR,0
03.030010.0130,8 PIPE COPPER DWV HARD,LF,0,1,,75,1,HR,0,0,1,HR,0
03.030020.0010,3/16 PIPE COPPER REFR SOFT,LF,0,1,,75,1,HR,0,0,1,HR,0
03.030020.0020,1/4 PIPE COPPER REFR SOFT,LF,0,1,,75,1,HR,0,0,1,HR,0
03.030020.0030,5/16 PIPE COPPER REFR SOFT,LF,0,1,,75,1,HR,0,0,1,HR,0
03.030020.0040,3/8 PIPE COPPER REFR SOFT,LF,0,1,,75,0.4,HR,0,0,1,HR,0
03.030020.0050,1/2 PIPE COPPER REFR SOFT,LF,0,1,,75,0.4,HR,0,0,1,HR,0
03.030020.0110,3/4 PIPE COPPER REFR SOFT,LF,0,1,,75,0.5,HR,0,0,1,HR,0
03.040010.0010,1/4 ELBOW CxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
